998;09;07;2012/000126;SISTEMA DE VIGILANCIA DE CALIDAD DEL AIRE. EQUIPOS DE MEDICIÓN  ÓXIDOS NITROSOS;288000.0
998;09;07;2012/000130;SISTEMA DE VIGILANCIA DE CALIDAD DEL AIRE. EQUIPOS MEDICIÓN DE LA CONTAMINACIÓN;38000.0
998;07;06;2009/000365;VÍA CICLISTA C/ ATOCHA- C/ MAYOR - C/ ALCALÁ. CONSTRUCCIÓN;550000.0
998;08;02;2009/000001;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 1;3262153.0
998;06;01;2012/000149;PLAN CALIDAD DEL AIRE. REDUCCIÓN CAPACIDAD VIARIA;60000.0
208;09;03;2009/000417;COLECTOR EN LA SUBCUENCA DE PINOS. CONSTRUCCIÓN;18595670.0
998;08;02;2012/000123;HIDRANTES EN LA VÍA PÚBLICA. INSTALACIÓN;30000.0
209;09;04;2009/000490;ESTACIÓN REGENERADORA AGUAS RESIDUALES VIVEROS DE LA VILLA. CONSTRUCCIÓN;1050000.0
217;09;04;2012/000109;PARQUE PLATA Y CASTAÑAR. DEPÓSITO AGUA REGENERADA;60000.0
212;09;04;2012/000142;INSTALACIÓN DE SUMINISTRO AGUA REGENERADA A LA PLAZA DE FERNÁNDEZ LADREDA;100000.0
209;11;02;2012/000164;INSTALACIONES  EN EL HIPÓDROMO DE LA ZARZUELA. CONSTRUCCIÓN;15000.0
201;06;01;2012/000139;ENTORNO CONTENEDOR CULTURAL CONDE DUQUE. INTERVENCIÓN PEATONAL Y SERVICIOS;55000.0
209;06;01;2012/000138;COLONIAS FLORIDA Y CASA QUEMADA. ACCESIBILIDAD, PAISAJÍSTICA Y RENOVACIÓN SERVICIOS;110000.0
998;09;03;2009/000127;NUEVO COLECTOR DOBLADO DEL ABROÑIGAL B. CONSTRUCCIÓN;4525493.0
998;09;03;2008/000891;COLECTOR DESDE LA PRESA DE EL PARDO HASTA ZONA NORTE A-6. CONSTRUCCIÓN;2693162.0
998;09;03;2006/001044;SANEAMIENTO DE LAS MÁRGENES DEL RÍO MANZANARES. SISTEMA DE TELECONTROL;913166.0
998;08;02;2012/000163;MEJORA RODADURA Y REDUCCIÓN EMISIONES CALZADAS DE LA CIUDAD DE MADRID;2500000.0
998;08;02;2009/000006;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 6;2991086.0
998;08;02;2009/000005;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 5;2503350.0
998;08;02;2009/000004;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 4;2424527.0
998;08;02;2009/000003;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 3;2852224.0
998;08;02;2009/000002;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 2;3132437.0
998;08;00;2010/000101;ADAPTACIÓN INSTALACIONES DE ALUMBRADO PÚBLICO A NORMATIVA;3600466.0
213;08;01;2012/000110;APARATOS DE GIMNASIA PARA MAYORES EN PARQUES DISTRITO PUENTE DE VALLECAS;100000.0
998;02;02;2012/000150;OPTIMIZACIÓN DE ESPACIOS EN PARADAS DE AUTOBUSES DE LA CIUDAD;100000.0
998;08;01;2012/000151;ADQUISICIÓN MOBILIARIO URBANO PARA LA CIUDAD;1214971.0
998;09;07;2012/000131;SISTEMA VIGILANCIA CONTAMINACIÓN ACÚSTICA. EQUIPOS MEDICIÓN RUIDO AMBIENTAL;36000.0
998;09;07;2012/000131;SISTEMA VIGILANCIA CONTAMINACIÓN ACÚSTICA. EQUIPOS MEDICIÓN RUIDO AMBIENTAL;19000.0
217;09;00;2009/000177;PARQUE DE LA PLATA Y CASTAÑAR (NOROESTE VILLAVERDE).  RECUPERACIÓN;800000.0
999;13;01;2009/000478;CENSO DE LOCALES DE LA CIUDAD DE MADRID. ELABORACIÓN;62120.0
999;13;01;2007/060003;ENCUESTA ECONÓMICA A EMPRESAS DE LA CIUDAD DE MADRID 2007;35920.0
999;00;01;2012/000085;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS ÁREA HACIENDA Y ADMINISTRACIÓN PÚBLICA;13150.0
999;00;01;2012/000085;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS ÁREA HACIENDA Y ADMINISTRACIÓN PÚBLICA;2500.0
210;03;00;2005/001399;CENTRO DE ALZHEIMER C/ ALHAMBRA. CONSTRUCCIÓN;225098.0
210;11;01;2006/000024;PABELLÓN CUBIERTO PARA PISTA DE ATLETISMO EN  LATINA. CONSTRUCCIÓN;9145903.0
217;05;01;2007/000116;ESCUELA INFANTIL BARRIO DE BUTARQUE. CONSTRUCCIÓN;500000.0
998;00;03;2012/000084;ADECUACIÓN REDES DE SERVICIO EN EDIFICIOS MUNICIPALES;304918.0
209;03;00;2006/000029;CUARTEL INFANTE DON JUAN. REHABILITACIÓN;195975.0
998;00;03;2010/000170;OBRAS DE CONSERVACIÓN Y MANTENIMIENTO EN EDIFICIOS MUNICIPALES;7889484.0
998;00;03;2010/000171;OBRAS SUBSANACIÓN DE PATOLOGÍAS EN EDIFICIOS MUNICIPALES;3550000.0
203;01;00;2012/000116;EDIFICIO MODULAR UNIDAD DE POLICÍA RETIRO. ADQUISICIÓN;60000.0
204;01;01;2012/000140;CENTRO INTEGRADO SEGURIDAD Y EMERGENCIAS. TRASLADO CENTRO PROCESO DATOS;270000.0
999;00;01;2012/000115;EQUIPAMIENTO OFICINA SEGURIDAD CORPORATIVA;20000.0
212;01;01;2012/000118;PARQUE DE BOMBEROS Nº 5, Pº SANTA MARÍA DE LA CABEZA, 95. REFORMA;36000.0
998;01;01;2012/000121;OBRAS EN DEPÓSITOS DE CARBURANTE PARQUES DE BOMBEROS;150000.0
202;01;00;2012/000148;UNIDAD ESPECIAL DE TRÁFICO, AV. PLANETARIO, 5. OBRAS DE ACONDICIONAMIENTO;115000.0
998;01;01;2012/000117;EDIFICIOS SERVICIOS EMERGENCIAS. EQUIPOS CLIMATIZACIÓN;490000.0
210;01;00;2012/000119;EQUIPAMIENTO CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS;2600.0
210;01;00;2012/000119;EQUIPAMIENTO CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS;2000.0
210;01;00;2012/000119;EQUIPAMIENTO CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS;10900.0
206;01;00;2012/000146;CÁMARAS VIDEO VIGILANCIA POLICIAL ENTORNO DE AZCA. INSTALACIÓN;375000.0
998;01;00;2012/000147;CÁMARAS VIDEO VIGILANCIA EMPRESA MUNICIPAL TRANSPORTES Y METRO. INTEGRACIÓN;6000.0
998;01;00;2012/000141;EQUIPOS DE RADIO PARA LA POLICÍA MUNICIPAL. ADQUISICIÓN;530000.0
998;01;00;2012/000120;ARMAS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;400000.0
998;01;00;2012/000144;ETILÓMETROS POLICÍA MUNICIPAL. ADQUISICIÓN;70000.0
998;02;00;2012/000122;MOTOCICLETAS PARA AGENTES DE MOVILIDAD;105000.0
998;02;00;2009/000265;EQUIPOS DE TRAMITACIÓN ELECTRÓNICA DE DENUNCIAS DE TRÁFICO. ADQUISICIÓN;234284.0
998;02;00;2012/000124;EQUIPOS DE RADAR PARA LOS AGENTES DE MOVILIDAD;30000.0
998;02;00;2011/000251;SEMÁFOROS Y SEÑALIZACIÓN DE INTERSECCIONES URBANAS;2768564.0
998;02;00;2010/000065;SEÑALIZACIÓN ESPECIAL: ZONAS ESCOLARES Y PASOS DE PEATONES;1587709.0
998;02;00;2008/000416;SEÑALIZACIÓN HORIZONTAL, VERTICAL Y BALIZAMIENTO;3095072.0
998;01;00;2012/000137;CABALLOS PARA LA POLICÍA MUNICIPAL. ADQUISICIÓN;40000.0
998;01;00;2012/000145;EQUIPOS DOCUMENTACIÓN ANÁLISIS FORENSE POLICÍA MUNICIPAL;3150.0
998;01;00;2012/000143;SISTEMA AUTOMÁTICO IDENTIFICACIÓN DACTILAR POLICÍA MUNICIPAL;110000.0
998;01;02;2012/000127;EQUIPAMIENTO SAMUR PROTECCIÓN CIVIL;94000.0
998;01;02;2012/000125;VEHÍCULOS DE INTERVENCIÓN RÁPIDA PARA EL SAMUR;50000.0
998;01;02;2012/000128;MOBILIARIO PARA BASES OPERATIVOS SAMUR;20000.0
998;01;02;2012/000127;EQUIPAMIENTO SAMUR PROTECCIÓN CIVIL;20000.0
998;01;02;2012/000127;EQUIPAMIENTO SAMUR PROTECCIÓN CIVIL;70000.0
998;01;02;2012/000127;EQUIPAMIENTO SAMUR PROTECCIÓN CIVIL;21000.0
998;01;02;2012/000136;APLICACIONES  SISTEMA RECURSOS HUMANOS Y SEGURIDAD TERMINALES SAMUR;50000.0
998;01;01;2011/000091;UTILES Y HERRAMIENTAS PARA EL SERVICIO DE BOMBEROS;225487.0
998;01;01;2012/000133;UTILES Y HERRAMIENTAS PARA EL SERVICIO DE BOMBEROS;400000.0
998;01;01;2012/000134;VEHÍCULOS PARA EL SERVICIO DE BOMBEROS;1600000.0
998;01;01;2012/000129;EQUIPAMIENTO PARQUES DE BOMBEROS;86000.0
998;01;01;2011/000094;EQUIPOS DE COMUNICACIÓN SERVICIO DE BOMBEROS;130005.0
998;01;01;2012/000030;EQUIPOS DE AUTOPROTECCIÓN BOMBEROS. ADQUISICIÓN;1000000.0
998;01;01;2011/000095;OTRO EQUIPAMIENTO SERVICIO DE BOMBEROS;166510.0
998;01;01;2012/000132;EQUIPOS DE COMUNICACIÓN SERVICIO DE BOMBEROS;150000.0
998;01;01;2012/000135;APLICACIONES SISTEMA INTEGRADO RECURSOS HUMANOS Y SMARTPHONE EMERGENCIAS;64000.0
999;00;01;2006/000513;SOPORTES Y DESARROLLOS CARTOGRÁFICOS URBANISMO;51420.0
208;06;00;2003/001065;ADQUISICIÓN DE SUELO M-40 DISTRIBUIDOR NORTE;2479933.0
213;06;00;2003/001276;ADQUISICIÓN DE SUELO C/ENRIQUE VELASCO, 19. VIARIO;279854.0
221;06;00;2003/001330;NUEVA CONEXIÓN CN-II Y DISTRIBUIDOR ESTE. ADQUISICIÓN DE SUELO;1685886.0
216;06;00;2004/001180;ADQUISICIÓN SUELO VÍA BORDE DE HORTALEZA;6507243.0
210;06;00;2006/000976;ADQUISICIÓN DE SUELO EN EL PARQUE EMPERATRIZ MARÍA DE AUSTRIA;430016.0
209;06;00;2010/000515;ADQUISICIÓN DE SUELO EN EL BARRIO DE SANTA MARÍA, (ANILLO VERDE CILISTA);180192.0
998;06;00;2011/000277;DERRIBOS EN ÁMBITOS DE EXPROPIACIÓN;1100000.0
998;06;00;2012/000064;ADQUISICIÓN SUELO PARA ZONAS VERDES Y VIARIO;14493376.0
219;06;00;2012/000112;ADQUISICIÓN DE SUELO CAMINO VIEJO DE MADRID, 16;1304249.0
998;06;01;2011/000280;URBANIZACIÓN DE SUELO EN EL TÉRMINO MUNICIPAL DE MADRID;3620000.0
206;06;05;2003/001092;ADQUISICIÓN DE SUELO EN C/SOR ÁNGELA DE LA CRUZ API 06.07;463922.0
215;06;05;2010/000436;ADQUISICIÓN DE SUELO C/NICOLÁS SALMERÓN / AVENIDA DAROCA. EQUIPAMIENTO;7412283.0
998;06;05;2011/000278;DERRIBOS EN SUELO PATRIMONIAL;1980000.0
998;06;05;2012/000065;ADQUISICIÓN DE SUELO PARA EQUIPAMIENTOS;4996110.0
201;06;07;2003/001080; EDIFICIO CASA DUQUESA DE SUECA. ADQUISICIÓN;62458.0
998;00;03;2011/000281;ADOPCIÓN MEDIDAS DE SEGURIDAD Y CONSOLIDACIONES EN EDIFICIOS MUNICIPALES;2829828.0
201;06;01;2003/001375;ÁREA DE REHABILITACIÓN PREFERENTE DE LAVAPIÉS. URBANIZACIÓN;4043138.0
213;06;01;2011/000349;COLONIAS SAN FCO.JAVIER-NUESTRA SRA.DE LOS ÁNGELES.CIERRE REDES DE SERVICIOS;900000.0
201;06;01;2012/000113;C/ ATOCHA (EJE ATOCHA-CAMINO REAL). URBANIZACIÓN E INFRAESTRUCTURAS;860000.0
220;06;01;2003/000804;PARQUE OLÍMPICO SECTOR OESTE. URBANIZACIÓN;3099348.0
218;07;00;2009/000255;DESDOBLAMIENTO CARRETERA M-602.  VILLAVERDE- VALLECAS. TRAMO II;5390266.0
201;06;01;2011/000317;PLAZA DE LAS CORTES. PLATAFORMA CENTRAL Y ADAPTACIÓN ITINERARIOS PEATONALES;236000.0
201;11;04;2009/000227;CENTRO POLIVALENTE EN LA C/BARCELÓ. CONSTRUCCIÓN;15712600.0
209;09;04;2012/000111;DEPÓSITO DE AGUA REGENERADA PARA RIEGO DEL CLUB DE CAMPO. CONSTRUCCIÓN;1000000.0
211;10;00;2012/000153;NUEVA BIBLIOTECA DE CARABANCHEL. EQUIPAMIENTO Y SEÑALÉTICA;300000.0
203;10;00;2012/000154;BIBLIOTECA CASA DE FIERAS DEL RETIRO. EQUIPAMIENTO Y SEÑALÉTICA;275000.0
211;10;00;2012/000153;NUEVA BIBLIOTECA DE CARABANCHEL. EQUIPAMIENTO Y SEÑALÉTICA;55000.0
203;10;00;2012/000154;BIBLIOTECA CASA DE FIERAS DEL RETIRO. EQUIPAMIENTO Y SEÑALÉTICA;55000.0
201;10;00;2012/000152;BIBLIOTECA MUSICAL VICTOR ESPINÓS. SEÑALÉTICA;35000.0
211;10;00;2012/000153;NUEVA BIBLIOTECA DE CARABANCHEL. EQUIPAMIENTO Y SEÑALÉTICA;35000.0
203;10;00;2012/000154;BIBLIOTECA CASA DE FIERAS DEL RETIRO. EQUIPAMIENTO Y SEÑALÉTICA;35000.0
998;10;00;2012/000155;EQUIPAMIENTO BIBLIOTECAS PÚBLICAS DE LA CIUDAD;350000.0
201;10;02;2012/000156;MUSEO DE HISTORIA C/FUENCARRAL, 78. DESARROLLO MUSEOGRÁFICO;400000.0
201;10;02;2012/000157;MUSEO DE ARTE CONTEMPORÁNEO, C/CONDEDUQUE, 9. DESARROLLO MUSEOGRÁFICO;300000.0
201;10;02;2012/000158;ESPACIO MEMORIA DE MADRID, C/CONDE DUQUE, 9. DESARROLLO MUSEOGRÁFICO;300000.0
998;10;06;2012/000159;RESTAURACIÓN DE MONUMENTOS URBANOS;40000.0
212;10;00;2006/000765;BIBLIOTECA MUNICIPAL ORCASUR .AMPLIACIÓN;500000.0
201;10;04;2004/000068;CUARTEL CONDE DUQUE. RESTAURACIÓN;1000000.0
203;10;03;2005/000809;"EDIFICIO ""D "" CONJUNTO DAOIZ Y VELARDE REHABILITACIÓN PARA CENTRO CULTURAL";3199319.0
998;10;04;2012/000160;OBRAS DE MANTENIMIENTO EDIFICIOS CULTURALES;325000.0
998;10;04;2012/000161;REDACCIÓN PROYECTOS DE INFRAESTRUCTURAS CULTURALES;559001.0
205;10;00;2010/000165;BIBLIOTECA MADRID, C/PRÍNCIPE DE VERGARA, 140. OBRAS DE ADAPTACIÓN;600000.0
203;10;00;2005/010806;BIBLIOTECA PÚBLICA ANTIGUA CASA FIERAS PARQUE DEL RETIRO. ACONDICIONAMIENTO;604438.0
202;10;04;2004/000069;MATADERO MUNICIPAL DE ARGANZUELA. REHABILITACIÓN;895173.0
202;10;04;2004/000069;MATADERO MUNICIPAL DE ARGANZUELA. REHABILITACIÓN;200000.0
202;10;04;2009/000201;CENTRAL DE INSTALACIONES EN EL MATADERO MUNICIPAL DE ARGANZUELA;3849710.0
202;06;01;2012/000162;ENTORNO DEL MATADERO. OBRAS DE URBANIZACIÓN;200000.0
201;10;04;2006/000786;SERRERÍA BELGA. ACTUACIONES ARQUITECTÓNICAS;2830982.0
208;10;04;2006/000035;TEATRO MADRID, AV. MONFORTE DE LEMOS 60. REHABILITACIÓN;600000.0
998;03;06;2012/000099;EQUIPAMIENTO CENTROS DE ATENCIÓN A PERSONAS SIN HOGAR;5000.0
998;03;06;2012/000099;EQUIPAMIENTO CENTROS DE ATENCIÓN A PERSONAS SIN HOGAR;1000.0
998;03;06;2012/000099;EQUIPAMIENTO CENTROS DE ATENCIÓN A PERSONAS SIN HOGAR;200000.0
217;03;01;2010/000155;EQUIPAMIENTO CENTRO DE MAYORES EDUARDO MINGUITO;2431.0
201;03;00;2011/000113;EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES ESCUELAS PÍAS;150000.0
213;03;00;2011/000117;EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES SIERRA JAVALAMBRE;17010.0
214;03;00;2011/000118;EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES NICANOR BARROSO;9502.0
213;03;01;2011/000155;EQUIPAMIENTO NUEVO CENTRO DE MAYORES PUERTO DE NAVACERRADA;75486.0
219;03;01;2011/000156;EQUIPAMIENTO NUEVO CENTRO DE MAYORES AVENÍDA DAROCA, 342;79997.0
201;03;01;2011/000215;EQUIPAMIENTO NUEVO CENTRO DE MAYORES ANTÓN MARTÍN, C/ CABEZA, 14;92332.0
207;03;00;2012/000095;EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES RAFAEL CALVO;100000.0
209;03;00;2012/000096;EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES PASEO MORET;240000.0
210;03;00;2012/000097;EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES ALHAMBRA;200000.0
998;03;00;2012/000098;EQUIPAMIENTO CENTROS DE DÍA DE MAYORES;85000.0
209;05;05;2012/000100;EQUIPAMIENTO ESCUELA DE CERÁMICA, C/ FRANCISCO Y JACINTO ALCÁNTARA, 2;4000.0
209;05;05;2012/000100;EQUIPAMIENTO ESCUELA DE CERÁMICA, C/ FRANCISCO Y JACINTO ALCÁNTARA, 2;10000.0
998;05;01;2012/000101;EQUIPAMIENTO ESCUELAS INFANTILES;309647.0
201;05;01;2012/000102;EQUIPAMIENTO NUEVA ESCUELA INFANTIL ESCUELAS PÍAS, C/ SANTA BRÍGIDA, 14;119688.0
201;05;03;2012/000103;EQUIPAMIENTO NUEVA ESCUELA DE MÚSICA ESCUELAS PÍAS, C/ SANTA BRÍGIDA, 14;370000.0
998;05;03;2012/000104;INSTRUMENTOS PARA LAS ESCUELAS DE MÚSICA DE LA CIUDAD;6425.0
998;05;01;2012/000105;EQUIPAMIENTO PROGRAMAS CUALIFICACIÓN PROFESIONAL INICIAL ESCUELAS INFANTILES;2550.0
201;05;00;2012/000107;EQUIPAMIENTO RESIDENCIA INTERNADO SAN ILDEFONSO;9000.0
999;05;05;2012/000106;EQUIPAMIENTO RESIDENCIA LA PALOMA (CERCEDILLA);13260.0
999;05;05;2012/000106;EQUIPAMIENTO RESIDENCIA LA PALOMA (CERCEDILLA);13175.0
999;11;03;2011/000136;"REDISEÑO Y ADAPTACIÓN MINISITE ""WEB DE JUVENTUD""";40000.0
201;11;03;2012/000108;EQUIPAMIENTO ALBERGUE JUVENIL C/ MEJÍA LEQUERICA, 21;18400.0
999;05;05;2012/000106;EQUIPAMIENTO RESIDENCIA LA PALOMA (CERCEDILLA);425.0
201;11;01;2012/000015;OBRAS CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO CENTRO;90678.0
201;05;00;2012/000014;OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO CENTRO;377636.0
