001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;102739.0;0.0;102739.0;93104.1;93104.1;93104.1
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;29354.0;0.0;29354.0;23607.92;23607.92;23607.92
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;215832.0;0.0;215832.0;173081.66;173081.66;173081.66
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;102711.0;0.0;102711.0;72843.48;72843.48;72843.48
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12006;TRIENIOS;98562.0;0.0;98562.0;79941.69;79941.69;79941.69
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;281252.0;0.0;281252.0;240148.98;240148.98;240148.98
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;659353.0;-15762.0;643591.0;559762.7;559762.7;559762.7
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;41666.0;0.0;41666.0;34751.38;34751.38;34751.38
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;57547.0;0.0;57547.0;54977.77;54977.77;54977.77
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;15100;GRATIFICACIONES POR SERVICIOS EXTRAORDINARIOS;0.0;0.0;0.0;513.0;513.0;513.0
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;325898.0;0.0;325898.0;334679.12;334679.12;334679.12
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0.0;0.0;0.0;19240.12;19240.12;19240.12
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21500;REP., MANT. Y CONSERV. DE MOBILIARIO;3000.0;-1060.0;1940.0;1696.31;1696.31;1696.26
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;2000.0;0.0;2000.0;0.0;0.0;0.0
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91100;SECRETARÍA GENERAL DEL PLENO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;10000.0;123.75;10123.75;4991.25;4991.25;4365.08
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;10000;RETRIBUCIONES BÁSICAS;1735155.0;0.0;1735155.0;1596468.2;1596468.2;1596468.2
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;10001;OTRAS REMUNERACIONES;0.0;0.0;0.0;363.34;363.34;363.34
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;11000;RETRIBUCIONES BÁSICAS;1058966.0;5461.39;1064427.39;968455.74;968455.74;968455.74
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;11001;RETRIBUCIONES COMPLEMENTARIAS;2209441.0;-203172.04;2006268.96;2003201.38;2003201.38;2003201.38
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;11002;OTRAS REMUNERACIONES;598.0;0.0;598.0;2832.12;2832.12;2832.12
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;171230.0;-29354.64;141875.36;199611.44;199611.44;199611.44
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;28660.0;0.0;28660.0;45538.66;45538.66;45538.66
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;89789.0;0.0;89789.0;82752.73;82752.73;82752.73
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;69195.0;0.0;69195.0;48139.14;48139.14;48139.14
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12006;TRIENIOS;99989.0;0.0;99989.0;103407.24;103407.24;103407.24
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;243862.0;-23307.2;220554.8;265872.87;265872.87;265872.87
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;636639.0;-64338.68;572300.32;699571.28;699571.28;699571.28
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;35711.0;-1196.44;34514.56;35891.85;35891.85;35891.85
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;264600.0;0.0;264600.0;302338.59;302338.59;302338.59
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;1443541.0;-15441.2;1428099.8;1500077.98;1500077.98;1500077.98
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;16001;MUTUALIDAD GRAL. FUNC. CIVILES DEL ESTADO (MUFACE);0.0;0.0;0.0;7362.88;7362.88;7362.88
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0.0;0.0;0.0;61875.12;61875.12;61875.12
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;34902.0;178.18;35080.18;25213.25;25213.25;25193.33
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;12224.0;-947.49;11276.51;7689.02;7689.02;7688.95
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;12000.0;0.0;12000.0;8359.38;8359.38;8359.38
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;11600.0;0.0;11600.0;9926.16;9926.16;9812.8
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22002;MATERIAL INFORMÁTICO NO INVENTARIABLE;4000.0;1000.0;5000.0;4526.13;4526.13;4526.13
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;127216.0;628.09;127844.09;101059.77;101059.77;101059.75
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22701;SEGURIDAD;5070.0;0.0;5070.0;5069.28;5069.28;5069.28
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91101;GRUPOS POLÍTICOS MUNICIPALES;4;TRANSFERENCIAS CORRIENTES;48100;DOTACIÓN GRUPOS POLÍTICOS MUNICIPALES;618888.0;-944.36;617943.64;587943.64;587943.64;587943.64
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;10000;RETRIBUCIONES BÁSICAS;97908.0;0.0;97908.0;90947.6;90947.6;90947.6
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;11000;RETRIBUCIONES BÁSICAS;35108.0;0.0;35108.0;29248.33;29248.33;29248.33
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;11001;RETRIBUCIONES COMPLEMENTARIAS;113154.0;0.0;113154.0;100203.04;100203.04;100203.04
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;28149.0;0.0;28149.0;14970.4;14970.4;14970.4
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;12006;TRIENIOS;5325.0;0.0;5325.0;3658.57;3658.57;3658.57
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;15953.0;0.0;15953.0;9577.87;9577.87;9577.87
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;40670.0;0.0;40670.0;23403.05;23403.05;23403.05
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;3359.0;0.0;3359.0;2129.23;2129.23;2129.23
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;20063.0;0.0;20063.0;8870.73;8870.73;8870.73
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;71758.0;0.0;71758.0;65783.09;65783.09;65783.09
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;91216;PRESIDENCIA DEL PLENO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22601;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;5450.0;-1662.67;3787.33;1917.33;1917.33;1917.33
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;92010;OFICINA DE LA PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;95720.0;0.0;95720.0;86071.16;86071.16;86071.16
001;AYUNTAMIENTO DE MADRID;002;PRESIDENCIA  PLENO;92010;OFICINA DE LA PRESIDENCIA DEL PLENO;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;73385.0;0.0;73385.0;59407.35;59407.35;59407.35
