001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,10000,RETRIBUCIONES BÁSICAS,97900,,97900.0,44326.93,44326.93,44326.93
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,10001,OTRAS REMUNERACIONES,0,1681.22,1681.22,1681.22,1681.22,1681.22
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,32941,-595.91,32345.09,21288.55,21288.55,21288.55
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,113154,-3239.57,109914.43,72009.48,72009.48,72009.48
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,11002,OTRAS REMUNERACIONES,0,2399.89,2399.89,4681.57,4681.57,4681.57
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,18264,,18264.0,16757.16,16757.16,16757.16
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,12006,TRIENIOS,4755,,4755.0,4665.44,4665.44,4665.44
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,10740,,10740.0,10739.68,10739.68,10739.68
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,26137,,26137.0,26137.86,26137.86,26137.86
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,2407,1032.52,3439.52,4566.27,4566.27,4566.27
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,8778,,8778.0,8778.0,8778.0,8778.0
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,70991,-1717.92,69273.08,53285.43,53285.43,53285.43
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,4905,,4905.0,200.18,200.18,200.18
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91216,PRESIDENCIA DEL PLENO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23100,GASTOS DE VIAJE  MIEMBROS DE LOS ORG. DE GOBIERNO,0,1500.0,1500.0,,,
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,102739,,102739.0,124616.02,124616.02,124616.02
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,29354,,29354.0,38719.55,38719.55,38719.55
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,205947,-3000.0,202947.0,206800.32,206800.32,206800.32
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,112596,-2000.0,110596.0,262765.24,262765.24,262765.24
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,0,,,27216.5,27216.5,27216.5
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12006,TRIENIOS,106329,,106329.0,147506.09,147506.09,147506.09
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,282822,,282822.0,433512.85,433512.85,433512.85
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,659353,,659353.0,1067060.17,1067060.17,1067060.17
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,41547,23917.03,65464.03,163240.97,163240.97,163240.97
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,0,,,10429.01,10429.01,10429.01
001,AYUNTAMIENTO DE MADRID,002,PRESIDENCIA DEL PLENO,91230,SECRETARÍA GENERAL DEL PLENO,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,0,,,20436.87,20436.87,20436.87
