001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,10000,IMPUESTO SOBRE LA RENTA DE LAS PERSONAS FÍSICAS,128476839,,128476839.0,115734304.09,115734304.09
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,11200,IMPUESTO S/BIENES INMUEBLES DE NATURALEZA RÚSTICA,614224,,614224.0,683707.24,274794.11
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,11300,IMPUESTO S/ BIENES INMUEBLES DE NATURALEZA URBANA,1256136727,,1256136727.0,1280154574.5,502675830.75
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,11400,IMPUESTO S/ BIENES INMUEBLES CARACTER. ESPECIALES,49581610,,49581610.0,49161917.55,300711.62
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,11500,IMPUESTO SOBRE VEHÍCULOS DE TRACCIÓN MECÁNICA,130600610,,130600610.0,151819773.85,118644369.65
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,11600,IMPUESTO S/ EL INCREMENTO DE VALOR DE LOS TERRENOS,553028145,,553028145.0,597640845.9,525615162.45
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,13000,ACTIVIDADES EMPRESARIALES,128291785,,128291785.0,134375123.6,46564856.12
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,13001,ACTIVIDADES PROFESIONALES Y ARTÍSTICAS,0,,,-971.28,-2373.31
001,AYUNTAMIENTO DE MADRID,1,IMPUESTOS DIRECTOS,18900,IMPUESTOS DIRECTOS EXTINGUIDOS,37481,,37481.0,15283.42,15283.42
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,21000,IMPUESTO SOBRE EL VALOR AÑADIDO,57443340,,57443340.0,56905822.09,56905822.09
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,22000,IMPUESTO SOBRE EL ALCOHOL Y BEBIDAS DERIVADAS,800507,,800507.0,670908.22,670908.22
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,22001,IMPUESTO SOBRE LA CERVEZA,274767,,274767.0,302576.77,302576.77
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,22003,IMPUESTO SOBRE LABORES DE TABACO,7218368,,7218368.0,5883011.52,5883011.52
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,22004,IMPUESTO SOBRE HIDROCARBUROS,7135206,,7135206.0,7900142.3,7900142.3
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,22006,IMPUESTO SOBRE PRODUCTOS INTERMEDIOS,16410,,16410.0,19364.28,19364.28
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,29000,"IMPUESTO S/CONSTRUCCIONES, INSTALAC. Y OBRAS",65652531,,65652531.0,60352887.49,53468785.68
001,AYUNTAMIENTO DE MADRID,2,IMPUESTOS INDIRECTOS,29100,IMPUESTO COTOS DE CAZA Y PESCA,350,,350.0,329.35,329.35
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30200,RETIRADA CONTENEDORES DE LA VÍA PÚBLICA,35505,,35505.0,30858.18,25820.1
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30300,TASA POR GESTIÓN DE RESIDUOS,38156788,,38156788.0,43693467.53,14818022.19
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30301,VERTEDERO,1024780,,1024780.0,1113959.17,869398.51
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30302,RECOGIDA DE DESECHOS E INCINERACIÓN,75404,,75404.0,65248.5,52929.3
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30500,SERVICIOS DE HIGIENE Y SALUD PÚBLICA,85000,,85000.0,97139.93,64369.26
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30503,CASAS DE BAÑO,39084,,39084.0,38629.0,38629.0
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30600,MANTENIMIENTO DEL SERVICIO DE BOMBEROS,16000000,,16000000.0,16254753.23,14762213.5
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30900,BOLETIN AYUNTAMIENTO DE MADRID,3000,,3000.0,3140.8,3140.8
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30901,CENTRO MUNICIPAL DE ACÚSTICA,5240,,5240.0,1705.64,1705.64
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30902,TRANSPORTES ESPECIALES,41200,,41200.0,28780.0,28780.0
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30903,"COPIAS, FOTOCOPIAS Y FOTOGRAFÍAS",56577,,56577.0,61200.52,61200.52
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30904,GALERIAS MUNICIPALES DE SERVICIOS,1890023,,1890023.0,126481.63,-1460729.15
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30905,DERECHOS DE EXAMEN,130977,,130977.0,59769.14,59769.14
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,30998,TASAS EXTINGUIDAS SERV. PÚBLICOS BÁSICOS,814621,,814621.0,762235.94,-135221.13
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31100,SERVICIOS SANITARIOS,1200000,,1200000.0,945311.0,824853.38
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31600,PLANETARIO DE MADRID,257500,,257500.0,192860.25,192860.25
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31900,MATRIMONIOS CIVILES,152160,,152160.0,180120.0,180120.0
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,31999,OTRAS TASAS POR PREST. SERV.  CARÁCTER PREFERENTE,0,,,26040.0,19320.0
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32100,LICENCIAS URBANÍSTICAS,7702531,,7702531.0,10855443.61,9157889.07
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32199,OTRAS PRESTACIONES URBANÍSTICAS,3597454,,3597454.0,2712932.33,1985006.08
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32200,LICENCIAS DE PRIMERA OCUPACIÓN,1128332,,1128332.0,952616.09,905385.21
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32500,EXPEDICIÓN DOCUMENTOS ADMINISTRATIVOS,762674,,762674.0,943606.2,943606.2
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32600,RETIRADA DE VEHÍCULOS DE LA VÍA PÚBLICA,7047000,,7047000.0,8156084.2,4782415.4
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32900,AUTOTAXIS,1118383,,1118383.0,990420.23,990420.23
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32998,TASAS EXTINGUIDAS POR REALIZACIÓN DE ACTIVIDADES,65796,,65796.0,36051.7,36051.7
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,32999,OTRAS TASAS POR REALIZACIÓN DE ACTIVIDADES,14469,,14469.0,21637.44,21637.44
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33000,ESTACIONAMIENTO DE VEHÍCULOS DE RESIDENTES,5314500,,5314500.0,2978509.99,2978509.99
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33001,ESTACIONAMIENTO DE VEHÍCULOS COMERC. E INDUSTR.,780000,,780000.0,1157285.03,1157285.03
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33002,VEHÍCULOS MULTIUSUARIOS USO COMPARTIDO,80000,,80000.0,,
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33003,TALLERES DE REPARACIÓN,6000,,6000.0,11781.0,11781.0
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33011,ESTACIONAMIENTO DE VEHÍCULOS LOTE 1,13004900,,13004900.0,10839363.25,10565982.95
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33012,ESTACIONAMIENTO DE VEHÍCULOS LOTE 2,12798000,,12798000.0,10960904.53,10699832.23
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33013,ESTACIONAMIENTO DE VEHÍCULOS LOTE 3,19979400,,19979400.0,16915583.81,16546658.61
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33014,ESTACIONAMIENTO DE VEHÍCULOS ZONA 4,6401900,,6401900.0,5545003.76,5417079.61
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33015,ESTACIONAMIENTO DE VEHÍCULOS ZONA 5,12340000,,12340000.0,10489572.38,10244127.78
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33016,ESTACIONAMIENTO DE VEHÍCULOS ZONA 6,8621700,,8621700.0,7691111.38,7507221.08
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33017,ESTACIONAMIENTO DE VEHÍCULOS LOTE 4,16673600,,16673600.0,14505455.95,14191812.6
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33100,ENTRADA DE VEHÍCULOS,34214455,,34214455.0,33136710.15,28463857.05
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33200,EMPRESAS EXPLOTADORAS SERV. DE SUMINISTROS,50507732,,50507732.0,50470449.19,33969727.71
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33300,EMPRESAS EXPLOTADORAS SERV. DE TELECOMUNICACIONES,0,,,10040951.67,
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33400,TASA POR APERTURA DE CALAS Y ZANJAS,260363,,260363.0,275986.72,274948.23
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33500,TERRAZAS,9155321,,9155321.0,9353903.31,6067789.24
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33800,"COMPENSACIÓN TELEFÓNICA, S.A. (LEY 15/87)",19186440,,19186440.0,14754483.84,14754483.84
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33900,VALLAS Y ANDAMIOS,6665772,,6665772.0,6744722.15,5704498.99
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33901,PUESTOS,1528401,,1528401.0,1655775.58,1139995.06
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33902,FIESTAS CALLEJERAS,0,,,12548.27,10683.27
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33903,USOS PARTICULARES DEL SUBSUELO,293554,,293554.0,458106.46,51805.34
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33904,SURTIDORES DE GASOLINA,495072,,495072.0,1192533.39,525447.43
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33905,CONTENEDORES,500000,,500000.0,923860.0,923860.0
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33906,"PUBLICIDAD EN VALLAS, ANDAMIOS Y SIMILARES",56540,,56540.0,295085.06,238852.26
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33907,ACCIONES PUBLICITARIAS EN LA VÍA PÚBLICA,803672,,803672.0,882829.29,602155.23
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33998,TASAS EXTINGUIDAS POR UTILIZ. PRIVAT. DOMINIO PUB.,0,,,-1112.96,-1665.16
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,33999,OTROS APROVECHAMIENTOS,4958608,,4958608.0,4574704.63,3595190.88
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34100,ASESORAMIENTO SANITARIO Y VACUNAS,151160,,151160.0,153483.03,153483.03
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34101,ANÁLISIS CLÍNICOS,7000,,7000.0,6891.93,2730.36
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34200,ESCUELA DE CERÁMICA,150132,,150132.0,94958.1,94958.1
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34202,ESCUELA DE SALUD PÚBLICA,8600,,8600.0,7494.0,7494.0
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34300,PISCINAS E INSTALACIONES DEPORTIVAS,31581000,,31581000.0,26889994.37,26889994.37
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34600,TALLERES CULTURALES,10474353,,10474353.0,10201927.51,10201927.51
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34601,ACTIVIDADES SOCIALES Y CULTURALES,154957,,154957.0,39047.26,39047.26
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34602,RESIDENCIAS MUNICIPALES,91942,,91942.0,69113.2,69113.2
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34603,SERVICIO DE COMEDOR,0,,,19345.2,19345.2
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34606,CENTROS ESCOLARES ABIERTOS,1127578,,1127578.0,979996.25,979996.25
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34699,OTROS SERVICIOS SOCIO CULTURALES,45000,,45000.0,93366.11,93366.11
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34700,OBRAS POR PASOS DE CARRUAJES,0,306116.56,306116.56,386931.02,305670.87
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34701,OBRAS EN LA VÍA PUBLICA - DISTRITOS,0,,,2794.4,2794.4
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34702,OTRAS OBRAS EN LA VÍA PÚBLICA,0,,,80947.22,80947.22
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,34999,OTROS PRECIOS PÚBLICOS,1897574,,1897574.0,373255.46,269196.75
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36000,VENTA DE EFECTOS INÚTILES,30000,,30000.0,14005.3,14005.3
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36001,REVISTAS Y DEMÁS PUBLICACIONES,34950,,34950.0,23653.96,23653.96
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36003,TRABAJOS DE ESTABLECIMIENTOS MUNICIPALES,706,,706.0,408.27,408.27
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,36004,VENTA DE ELECTRICIDAD,5000,,5000.0,8518.91,8518.91
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,38900,PAGOS DE  EJERCICIOS ANTERIORES,1952756,,1952756.0,2379438.83,819116.99
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39100,INFRACCIONES URBANÍSTICAS,282340,,282340.0,1731701.35,318960.3
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39110,INFRACCIONES TRIBUTARIAS Y ANÁLOGAS,6982951,,6982951.0,7666128.3,3948678.27
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39120,INFRACCIONES ORDENANZA DE CIRCULACIÓN,95000000,,95000000.0,141673228.86,69076723.37
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39130,MULTAS COERCITIVAS,393133,,393133.0,1047995.41,184916.67
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39190,OTRAS MULTAS Y SANCIONES,13932657,,13932657.0,29109530.97,2925374.58
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39200,RECARGO POR EXTEMPORANEIDAD,267216,,267216.0,51399.2,8801.14
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39210,RECARGO EJECUTIVO,3128216,,3128216.0,4190446.18,4190446.18
001,AYUNTAMIENTO DE MADRID,3,TASAS Y OTROS INGRESOS,39211,RECARGO DE APREMIO,22882263,,22882263.0,23491748.7,23491748.7
