;;;      00 INVERSIONES DE CARÁCTER GENERAL;;13533743.49
;;;;SERVICIOS ADMINISTRATIVOS CENTRALES;12438035.66
201;00;01;2016/000977;EDIFICIO C/ ALCALÁ, 45. ADQUISICIÓN;
209.0;00;01;2013/000384;PABELLONES 47, 49 Y 29 CASA DE CAMPO. REHABILITACIÓN PARA CIUDAD DE LA SEGURIDAD;
202;00;01;2013/000121;EDIFICIO Pº DE LA CHOPERA, 41. OBRAS DE ADAPTACIÓN;
221;00;01;2012/000251;EDIFICIO C/ RIBERA DEL SENA, 21. ADAPTACIÓN PARA SEDE DEL ÁREA DE URBANISMO;
203;00;01;2015/000363;EDIFICIO AV. MEDITERRÁNEO, 62. OBRAS DE ADECUACIÓN;
999.0;00;01;2010/000148;PROGRAMA DE SEGURIDAD CORPORATIVA EN EL PALACIO DE COMUNICACIONES;2831988.87
201.0;00;01;2008/000316;EDIFICIO C/ MAYOR 69. REHABILITACIÓN;2682332.56
205;00;01;2012/000346;EDIFICIO C/PRÍNCIPE DE VERGARA, 140.ADAPTACIÓN PARA DEPENDENCIAS ÁREA ECONOMÍA;
201;00;01;2014/000179;EDIFICIO PLAZA DE LA VILLA, 5. OBRAS DE ADAPTACIÓN DE ESPACIOS;
202;00;01;2009/000228;REHABILITACIÓN ANTIGUO MERCADO DE FRUTAS Y VERDURAS DE LEGAZPI;1347377.47
202;00;01;2016/090285;COMPLEJO DE LEGAZPI. ADAPTACIÓN ZONA DERECHA PARA OFICINAS MUNICIPALES;
202;00;01;2011/000132;EDIFICIO C/ BUSTAMANTE, 16. ADAPTACIÓN DE OFICINAS;795853.02
999;00;01;2012/000374;ADQUISICIÓN DE EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DE URBANISMO Y VIVIENDA;
201;00;01;2011/000202;EDIFICIO C/ SACRAMENTO, 7 Y 9. REFORMA;738202.93
205.0;00;01;2014/000188;EDIFICIO C/ PRÍNCIPE DE VERGARA, 140. REFORMA PLANTAS 3ª Y 4ª;
205.0;00;01;2013/000233;EDIFICIO C/ PRÍNCIPE DE VERGARA, 140. ADECUACIÓN DE ESPACIOS;
201;00;01;2011/000177;EDIFICIO PZ. DE LA VILLA, 4. ACONDICIONAMIENTO;649589.51
209.0;00;01;2014/007251;PABELLÓN MAYORALES, RECINTO FERIAL CASA DE CAMPO. ACONDICIONAMIENTO DEPENDENCIAS;
202;00;01;2011/010098;EDIFICIO Pº  DE YESERÍAS, 51. CONSTRUCCIÓN;602409.66
202;00;01;2016/000291;EDIFICIO PLAZA DE LEGAZPI, 7. REHABILITACION EDIFICIO PARA SERVICIOS ADMINISTRATIVOS;
203;00;01;2010/000205;PALACIO DE COMUNICACIONES CIBELES. MANTENIMIENTO E ILUMINACIÓN FACHADAS;536728.61
201;00;01;2010/080170;EDIFICO C/ ALCALÁ, 45. OBRAS INSTALACIÓN ENCENDIDO AUTOMÁTICO;515254.01
205;00;01;2015/000410;EDIFICIO C/ GUATEMALA, 24. OBRAS DE ACONDICIONAMIENTO;
202.0;00;01;2014/007249;EDIFICIO PASEO DE PONTONES, 25. ACONDICIONAMIENTO DEPENDENCIAS;
202;00;01;2015/000562;EDIFICIO Pº DE LA CHOPERA, 41. ADAPTACIÓN ESPACIOS INTERIORES Y OTRAS REFORMAS;
203;00;01;2015/000525;EDIFICIO PALACIO DE CIBELES. REFORMA GABINETE DE RADIO;
201;00;01;2015/180189;EDIFICIO PZA. DE LA VILLA, 5. INSPECCIÓN TÉCNICA EDIFICIOS Y REGLAMENTO ELECTROTÉCNICO;
203;00;01;2012/000380;PALACIO DE COMUNICACIONES. ADECUACIÓN PARA IMPLANTACIÓN DE NUEVOS SERVICIOS;
202;00;01;2015/000287;LOCALES PASEO DE LOS OLMOS, 20. OBRAS DE ACONDICIONAMIENTO;
202;00;01;2015/000565;EDIFICIO PASEO DE LA CHOPERA, 41. INSTALACIÓN ESTORES MOTORIZADOS;
201.0;00;01;2014/000328;CASA DE LA PANADERÍA, PZA. MAYOR, 27. SUBSANACIÓN DE PATOLOGÍAS;
201.0;00;01;2013/000295;EDIFICIO PLAZA DE LA VILLA, 5. MEJORA CUBIERTA PATIO DE CRISTALES;
215;00;01;2015/006037; NAVES Y APARCAMIENTO EN LA C/TRECE ROSAS, 5. ACONDICIONAMIENTO;
999;00;01;2006/000513;SOPORTES Y DESARROLLOS CARTOGRÁFICOS URBANISMO;30041.75
203;00;01;2011/000304;PALACIO DE COMUNICACIONES. MEJORA ACCESIBILIDAD Y ADECUACIÓN A NORMATIVA;255486.21
205.0;00;01;2008/000666;EDIFICIO C/GUATEMALA, 13. ADECUACIÓN;259593.21
205;00;01;2015/040189;EDIFICIO C/ GUATEMALA, 24. OBRAS DERIVADAS REGLAMENTO ELECTROTÉCNICO BAJA TENSIÓN;
204;00;01;2015/010189;EDIFICIO C/PEDRO HEREDIA, 34-36. OBRAS DERIVADAS DE LA INSPECCIÓN TÉCNICA DE EDIFICIOS;
202.0;00;01;2014/000366;EDIFICIO PARQUE AUTOMOVILÍSTICO, Pº PONTONES, 23. SUBSANACIÓN DE PATOLOGÍAS;
999;00;01;2016/000532;EQUIPAMIENTO SECRETARÍA SERVICIOS COMUNES GERENCIA;
203.0;00;01;2008/000641;EDIFICIO C/ ALFONSO, XI, 3. ACONDICIONAMIENTO;157324.66
203;00;01;2015/000477;PALACIO DE CIBELES. OBRAS REMODELACIÓN PLANTA CUARTA;
999;00;01;2011/000170;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DE VICEALCALDÍA;143998.02
205;00;01;2015/000409;EDIFICIO C/ PARAGUAY, 8. OBRAS DE ACONDICIONAMIENTO;
209;00;01;2016/009038;EDIFICIO MADRIDEC. RECINTOS FERIALES CASA CAMPO. EXIGENCIAS INSPECCIÓN TÉCNICA Y NORMATIVA ELÉCTRICA;
205.0;00;01;2013/000165;EDIFICIO C/PRÍNCIPE DE VERGARA, 140. ADAPTACIÓN DEPENDENCIAS;
202;00;01;2016/110285;EDIFICIO PASEO DE LA CHOPERA, 41. ADECUACIÓN CLIMATIZACIÓN;
209;00;01;2016/009037;EDIFICIO PICO PATO, RECINTOS FERIALES CASA CAMPO. ADAPTACIÓN A NORMATIVA ELÉCTRICA;
999;00;01;2016/000817;CONTRATACIÓN Y SERVICIOS. VEHÍCULOS PARA INCIDENCIAS Y SUSTITUCUIONES;
216;00;01;2015/006039;AGENCIA TRIBUTARIA NORTE C/. RAMÓN POWER 24. ADECUACIÓN LOCALES;
209;00;01;2015/200189;EDIFICIO MADRID MASTER RECINTOS FERIALES CASA DE CAMPO. NORMATIVA ELÉCTRICA;
