998;09;00;2014/000376;ACTUACIONES INVERSIONES FINANCIERAMENTE SOSTENIBLES. PATRIMONIO VERDE;203.01
209;09;00;2014/030376;ACTUACIONES CERRAMIENTO CON TIPOLOGÍA MURO HISTÓRICO CASA DE CAMPO;12947
998;09;00;2015/000306;ACTUACIONES MUROS JARDIN EL CAPRICHO Y ESCALERA ACCESO JARDINES SABATINI;12849.99
220;09;00;2015/000213;FINCA DE TORRE ARIAS. REMODELACIÓN DEL ENTORNO;1980003
998;09;00;2015/000592;PARQUE MADRID RÍO. ADAPTACIÓN ÁREAS CANINAS;21497
212;09;00;2015/000593;ACONDICIONAMIENTO PARQUE LINEAL MANZANARES ENTRE C/ MEZQUITA Y CAJA MÁGICA;20000
201;09;00;2015/006014;TALUDES EN EL PARQUE DE LA CORNISA. ACONDICIONAMIENTO;527000
207;09;00;2015/006015;PARQUE C/DOMÉNICO SCARLATTI Y PARQUE MUÑOZ REVENGA. REMODELACIÓN ZONAS ESTANCIALES;216000
998;09;00;2015/006016;TELEGESTIÓN DEL RIEGO Y RENOVACIÓN TUBERIAS EN DISTRITOS CENTRO, TETUÁN Y CHAMBERÍ;227500
206;09;00;2015/006017;PARQUES PINOS Y CARLOS PARÍS. MEJORA RIEGO, INFRAESTRUCTURAS  Y ELEMENTOS VEGETALES;991000
207;09;00;2015/006018;DISTRITO DE CHAMBERÍ.MEJORA DE LAS REDES DE RIEGO;379549.85
209;09;00;2014/007277;CASA DE CAMPO. CERRAMIENTO CON TIPOLOGÍA DE MURO HISTÓRICO;366904.37
201;09;00;2014/007279;PARQUE MADRID RÍO. ADECUACIÓN TUNEL DE BONAPARTE A NORMATIVA ACCESIBILIDAD;456.29
998;09;00;2014/007292;JARDÍN EL CAPRICHO Y ESCALERA NORTE JARDINES DE SABATINI. MUROS PERIMETRALES;654480.67
998;09;00;2014/000376;ACTUACIONES INVERSIONES FINANCIERAMENTE SOSTENIBLES. PATRIMONIO VERDE;0
206;09;01;2015/000352;ACTUACIONES MEJORA ZONAS ESTANCIALES PLAZA ENTRE CALLES TENERIFE Y SAN RAIMUNDO;7000
206;09;01;2014/007281;PLAZA ENTRE CALLES TENERIFE Y SAN RAIMUNDO. MEJORA ZONAS ESTANCIALES;10000
207;01;01;2014/000393;PARQUE DE BOMBEROS Nº 1. OBRAS DE REFORMA DE CLIMATIZACIÓN Y CUBIERTAS;49188.41
999;00;01;2015/000180;EQUIPAMIENTO CENTRO INTEGRAL DE SEGURIDAD Y EMERGENCIAS;2000
998;01;01;2015/000307;CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS (CIFSE).EQUIPAMIENTO;1050
999;00;01;2015/000180;EQUIPAMIENTO CENTRO INTEGRAL DE SEGURIDAD Y EMERGENCIAS;7000
999;00;01;2015/000180;EQUIPAMIENTO CENTRO INTEGRAL DE SEGURIDAD Y EMERGENCIAS;6000
210;00;01;2015/000157;CENTRO INTEGRAL DE SEGURIDAD Y EMERGENCIAS. SISTEMA DOMÓTICO DEL EDIFICIO;40000
998;01;01;2015/000181;RECURSOS HUMANOS SEGURIDAD. SOFTWARE SIMULADORES DE TIRO Y CONDUCCIÓN BOMBEROS;288809
998;01;00;2015/000170;RADAR MULTICARRIL PARA M-30. SERVICIOS DE POLICÍA MUNICIPAL;90000
998;01;00;2015/000359;MAQUINARIA PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;7974
211;10;00;2015/000586;BIBLIOTECA PÚBLICA LA CHATA. ADOPCIÓN MEDIDAS DE SEGURIDAD;4053.98
998;06;00;2011/000277;DERRIBOS EN ÁMBITOS DE EXPROPIACIÓN;591852.54
202;06;00;2014/000450;DEMOLICIÓN EDIFICACIONES C/ PÁRROCO EUSEBIO CUENCA FRENTE AL Nº 54-58;1657.13
210;06;00;2014/000460;DEMOLICIÓN EDIFICACIONES C/ MUNTADAS Y C/ JOAQUÍN TURINA;186.47
214;06;00;2015/000370;DEMOLICIÓN Y CERRAMIENTO SOLAR MUNICIPAL C/ HACIENDA DE PAVONES, 202;46.71
204;06;00;2015/000420;DEMOLICIÓN EDIFICACIONES C/ FUNDADORES, 26;26061.22
221;06;00;2015/000421;DEMOLICIÓN EDIFICACIONES C/ RAMBLA, 13 Y C/ JOAQUÍN IBARRA, 32, 34 Y 36;88493.17
217;06;00;2015/000435;DEMOLICIONES C/VERDE VIENTO C/V PºPLATA Y CASTAÑAR, C/BAJAMAR Y C/CAMBORIO;267319.64
208;06;00;2015/000442;ADQUISICIÓN DE SUELO AV. DEL LLANO CASTELLANO;419513.79
201;10;00;2015/000248;BIBLIOTECA MARIO VARGAS LLOSA. INSTALACIÓN ALARMA;4131
212;10;00;2015/000249;BIBLIOTECA ORCASUR. INSTALACIÓN DE ALARMA;4433
999;00;01;2015/000250;EDIFICIO HERMANOS ALVAREZ QUINTERO, 3. INSTALACIÓN DE ALARMA;4630
201;10;03;2015/000490;CENTRO CULTURAL CONDE DUQUE. SISTEMA DE VIDEOVIGILANCIA;8600
998;08;05;2015/000150;SEÑALIZACIÓN ESPACIOS CULTURALES AL AIRE LIBRE;322.46
204;08;05;2015/010150;MUSEO DE ESCULTURA AL AIRE LIBRE DE LA CASTELLANA. SEÑALIZACIÓN;14677.54
